uid,drinkPrice,drinkImage,drinkName,
829,10,d17,Hendrick's,
829,10,d18,Martin Miller's,
829,10,d19,Brockman's,
829,8,d20,Havana Club 7,
829,10,d21,Johnnie Walker Black,
829,9,d22,Jack Daniel's,
829,10,d23,Grey Goose,
830,-,d4,Caña,
830,-,d5,Doble,
830,5.5,d1,Tanqueray,
830,5.5,d2,Beefeater,
830,5.5,d3,Brugal,
830,5.5,d6,Seagram's,
830,5.5,d8,Barceló,
830,5.5,d13,J&B,
830,5.5,d26,Negrita,
831,-,d4,Caña,
831,-,d5,Doble,
831,5.5,d1,Tanqueray,
831,5.5,d2,Beefeater,
831,5.5,d3,Brugal,
831,5.5,d6,Seagram's,
831,5.5,d8,Barceló,
831,5.5,d13,J&B,
831,5.5,d26,Negrita,
832,-,d4,Caña,
832,-,d5,Doble,
832,5.5,d1,Tanqueray,
832,5.5,d2,Beefeater,
832,5.5,d3,Brugal,
832,5.5,d6,Seagram's,
832,5.5,d8,Barceló,
832,5.5,d13,J&B,
832,5.5,d26,Negrita,
833,-,d4,Caña,
833,-,d5,Doble,
833,5.5,d1,Tanqueray,
833,5.5,d2,Beefeater,
833,5.5,d3,Brugal,
833,5.5,d6,Seagram's,
833,5.5,d8,Barceló,
833,5.5,d13,J&B,
833,5.5,d26,Negrita,
834,-,d4,Caña,
834,-,d5,Doble,
834,5.5,d1,Tanqueray,
834,5.5,d2,Beefeater,
834,5.5,d3,Brugal,
834,5.5,d6,Seagram's,
834,5.5,d8,Barceló,
834,5.5,d13,J&B,
834,5.5,d26,Negrita,
835,-,d4,Caña,
835,-,d5,Doble,
835,5.5,d1,Tanqueray,
835,5.5,d2,Beefeater,
835,5.5,d3,Brugal,
835,5.5,d6,Seagram's,
835,5.5,d8,Barceló,
835,5.5,d13,J&B,
835,5.5,d26,Negrita,
836,-,d4,Caña,
836,-,d5,Doble,
836,5.5,d1,Tanqueray,
836,5.5,d2,Beefeater,
836,5.5,d3,Brugal,
836,5.5,d6,Seagram's,
836,5.5,d8,Barceló,
836,5.5,d13,J&B,
836,5.5,d26,Negrita,
837,-,d4,Caña,
837,-,d5,Doble,
837,5.5,d1,Tanqueray,
837,5.5,d2,Beefeater,
837,5.5,d3,Brugal,
837,5.5,d6,Seagram's,
837,5.5,d8,Barceló,
837,5.5,d13,J&B,
837,5.5,d26,Negrita,
838,-,d4,Caña,
838,-,d5,Doble,
838,5.5,d1,Tanqueray,
838,5.5,d2,Beefeater,
838,5.5,d3,Brugal,
838,5.5,d6,Seagram's,
838,5.5,d8,Barceló,
838,5.5,d13,J&B,
838,5.5,d26,Negrita,
839,-,d4,Caña,
839,-,d5,Doble,
839,5.5,d1,Tanqueray,
839,5.5,d2,Beefeater,
839,5.5,d3,Brugal,
839,5.5,d6,Seagram's,
839,5.5,d8,Barceló,
839,5.5,d13,J&B,
839,5.5,d26,Negrita,
840,-,dd1,Tanqueray,
840,-,dd2,Beefeater,
840,-,dd3,Brugal,
840,-,d4,Caña,
840,5,d5,Doble,
840,14,d7,Bombay Sapphire,
840,19,d15,Nordés,
840,19,d16,Bulldog,
840,19,d17,Hendrick's,
840,19,d18,Martin Miller's,
840,19,d19,Brockman's,
840,15,d20,Havana Club 7,
840,16,d21,Johnnie Walker Black,
840,15,d22,Jack Daniel's,
840,18,d23,Grey Goose,
840,19,d24,Belvedere,
841,-,dd1,Tanqueray,
841,-,dd2,Beefeater,
841,-,dd3,Brugal,
841,-,d4,Caña,
841,5,d5,Doble,
841,14,d7,Bombay Sapphire,
841,19,d15,Nordés,
841,19,d16,Bulldog,
841,19,d17,Hendrick's,
841,19,d18,Martin Miller's,
841,19,d19,Brockman's,
841,15,d20,Havana Club 7,
841,16,d21,Johnnie Walker Black,
841,15,d22,Jack Daniel's,
841,18,d23,Grey Goose,
841,19,d24,Belvedere,
842,-,dd1,Tanqueray,
842,-,dd2,Beefeater,
842,-,dd3,Brugal,
842,-,d4,Caña,
842,5,d5,Doble,
842,14,d7,Bombay Sapphire,
842,19,d15,Nordés,
842,19,d16,Bulldog,
842,19,d17,Hendrick's,
842,19,d18,Martin Miller's,
842,19,d19,Brockman's,
842,15,d20,Havana Club 7,
842,16,d21,Johnnie Walker Black,
842,15,d22,Jack Daniel's,
842,18,d23,Grey Goose,
842,19,d24,Belvedere,
843,-,dd1,Tanqueray,
843,-,dd2,Beefeater,
843,-,dd3,Brugal,
843,-,d4,Caña,
843,5,d5,Doble,
843,14,d7,Bombay Sapphire,
843,19,d15,Nordés,
843,19,d16,Bulldog,
843,19,d17,Hendrick's,
843,19,d18,Martin Miller's,
843,19,d19,Brockman's,
843,15,d20,Havana Club 7,
843,16,d21,Johnnie Walker Black,
843,15,d22,Jack Daniel's,
843,18,d23,Grey Goose,
843,19,d24,Belvedere,
844,-,dd1,Tanqueray,
844,-,dd2,Beefeater,
844,-,dd3,Brugal,
844,-,d4,Caña,
844,5,d5,Doble,
844,14,d7,Bombay Sapphire,
844,19,d15,Nordés,
844,19,d16,Bulldog,
844,19,d17,Hendrick's,
844,19,d18,Martin Miller's,
844,19,d19,Brockman's,
844,15,d20,Havana Club 7,
844,16,d21,Johnnie Walker Black,
844,15,d22,Jack Daniel's,
844,18,d23,Grey Goose,
844,19,d24,Belvedere,
845,-,dd1,Tanqueray,
845,-,dd2,Beefeater,
845,-,dd3,Brugal,
845,-,d4,Caña,
845,5,d5,Doble,
845,14,d7,Bombay Sapphire,
845,19,d15,Nordés,
845,19,d16,Bulldog,
845,19,d17,Hendrick's,
845,19,d18,Martin Miller's,
845,19,d19,Brockman's,
845,15,d20,Havana Club 7,
845,16,d21,Johnnie Walker Black,
845,15,d22,Jack Daniel's,
845,18,d23,Grey Goose,
845,19,d24,Belvedere,
846,-,dd1,Tanqueray,
846,-,dd2,Beefeater,
846,-,dd3,Brugal,
846,-,d4,Caña,
846,5,d5,Doble,
846,14,d7,Bombay Sapphire,
846,19,d15,Nordés,
846,19,d16,Bulldog,
846,19,d17,Hendrick's,
846,19,d18,Martin Miller's,
846,19,d19,Brockman's,
846,15,d20,Havana Club 7,
846,16,d21,Johnnie Walker Black,
846,15,d22,Jack Daniel's,
846,18,d23,Grey Goose,
846,19,d24,Belvedere,
847,-,dd1,Tanqueray,
847,-,dd2,Beefeater,
847,-,dd3,Brugal,
847,-,d4,Caña,
847,5,d5,Doble,
847,14,d7,Bombay Sapphire,
847,19,d15,Nordés,
847,19,d16,Bulldog,
847,19,d17,Hendrick's,
847,19,d18,Martin Miller's,
847,19,d19,Brockman's,
847,15,d20,Havana Club 7,
847,16,d21,Johnnie Walker Black,
847,15,d22,Jack Daniel's,
847,18,d23,Grey Goose,
847,19,d24,Belvedere,
848,-,dd1,Tanqueray,
848,-,dd2,Beefeater,
848,-,dd3,Brugal,
848,-,d4,Caña,
848,5,d5,Doble,
848,14,d7,Bombay Sapphire,
848,19,d15,Nordés,
848,19,d16,Bulldog,
848,19,d17,Hendrick's,
848,19,d18,Martin Miller's,
848,19,d19,Brockman's,
848,15,d20,Havana Club 7,
848,16,d21,Johnnie Walker Black,
848,15,d22,Jack Daniel's,
848,18,d23,Grey Goose,
848,19,d24,Belvedere,
849,-,dd1,Tanqueray,
849,-,dd2,Beefeater,
849,-,dd3,Brugal,
849,-,d4,Caña,
849,5,d5,Doble,
849,14,d7,Bombay Sapphire,
849,19,d15,Nordés,
849,19,d16,Bulldog,
849,19,d17,Hendrick's,
849,19,d18,Martin Miller's,
849,19,d19,Brockman's,
849,15,d20,Havana Club 7,
849,16,d21,Johnnie Walker Black,
849,15,d22,Jack Daniel's,
849,18,d23,Grey Goose,
849,19,d24,Belvedere,
850,,d4,Caña,
850,,d5,Doble,
850,6,d1,Tanqueray,
850,,d2,Beefeater,
850,6,d3,Brugal,
850,6,d6,Seagram's,
850,6,d8,Barceló,
850,9,d18,Martin Miller's,
851,,d4,Caña,
851,,d5,Doble,
851,6,d1,Tanqueray,
851,,d2,Beefeater,
851,6,d3,Brugal,
851,6,d6,Seagram's,
851,6,d8,Barceló,
851,9,d18,Martin Miller's,
852,,d4,Caña,
852,,d5,Doble,
852,6,d1,Tanqueray,
852,,d2,Beefeater,
852,6,d3,Brugal,
852,6,d6,Seagram's,
852,6,d8,Barceló,
852,9,d18,Martin Miller's,
853,,d4,Caña,
853,,d5,Doble,
853,6,d1,Tanqueray,
853,,d2,Beefeater,
853,6,d3,Brugal,
853,6,d6,Seagram's,
853,6,d8,Barceló,
853,9,d18,Martin Miller's,
854,,d4,Caña,
854,,d5,Doble,
854,6,d1,Tanqueray,
854,,d2,Beefeater,
854,6,d3,Brugal,
854,6,d6,Seagram's,
854,6,d8,Barceló,
854,9,d18,Martin Miller's,
855,,d4,Caña,
855,,d5,Doble,
855,6,d1,Tanqueray,
855,,d2,Beefeater,
855,6,d3,Brugal,
855,6,d6,Seagram's,
855,6,d8,Barceló,
855,9,d18,Martin Miller's,
856,,d4,Caña,
856,,d5,Doble,
856,6,d1,Tanqueray,
856,,d2,Beefeater,
856,6,d3,Brugal,
856,6,d6,Seagram's,
856,6,d8,Barceló,
856,9,d18,Martin Miller's,
857,,d4,Caña,
857,,d5,Doble,
857,6,d1,Tanqueray,
857,,d2,Beefeater,
857,6,d3,Brugal,
857,6,d6,Seagram's,
857,6,d8,Barceló,
857,9,d18,Martin Miller's,
858,,d4,Caña,
858,,d5,Doble,
858,6,d1,Tanqueray,
858,,d2,Beefeater,
858,6,d3,Brugal,
858,6,d6,Seagram's,
858,6,d8,Barceló,
858,9,d18,Martin Miller's,
859,,d4,Caña,
859,,d5,Doble,
859,6,d1,Tanqueray,
859,,d2,Beefeater,
859,6,d3,Brugal,
859,6,d6,Seagram's,
859,6,d8,Barceló,
859,9,d18,Martin Miller's,
860,-,d4,Caña,
860,-,d5,Doble,
860,6.5,d1,Tanqueray,
860,6.5,d2,Beefeater,
860,6.5,d3,Brugal,
860,6.5,d6,Seagram's,
860,6.5,d8,Barceló,
860,6.5,d13,J&B,
860,9,d16,Bulldog,
860,9,d17,Hendrick's,
860,9,d21,Johnnie Walker Black,
861,-,d4,Caña,
861,-,d5,Doble,
861,6.5,d1,Tanqueray,
861,6.5,d2,Beefeater,
861,6.5,d3,Brugal,
861,6.5,d6,Seagram's,
861,6.5,d8,Barceló,
861,6.5,d13,J&B,
861,9,d16,Bulldog,
861,9,d17,Hendrick's,
861,9,d21,Johnnie Walker Black,
862,-,d4,Caña,
862,-,d5,Doble,
862,6.5,d1,Tanqueray,
862,6.5,d2,Beefeater,
862,6.5,d3,Brugal,
862,6.5,d6,Seagram's,
862,6.5,d8,Barceló,
862,6.5,d13,J&B,
862,9,d16,Bulldog,
862,9,d17,Hendrick's,
862,9,d21,Johnnie Walker Black,
863,-,d4,Caña,
863,-,d5,Doble,
863,6.5,d1,Tanqueray,
863,6.5,d2,Beefeater,
863,6.5,d3,Brugal,
863,6.5,d6,Seagram's,
863,6.5,d8,Barceló,
863,6.5,d13,J&B,
863,9,d16,Bulldog,
863,9,d17,Hendrick's,
863,9,d21,Johnnie Walker Black,
864,-,d4,Caña,
864,-,d5,Doble,
864,6.5,d1,Tanqueray,
864,6.5,d2,Beefeater,
864,6.5,d3,Brugal,
864,6.5,d6,Seagram's,
864,6.5,d8,Barceló,
864,6.5,d13,J&B,
864,9,d16,Bulldog,
864,9,d17,Hendrick's,
864,9,d21,Johnnie Walker Black,
865,-,d4,Caña,
865,-,d5,Doble,
865,6.5,d1,Tanqueray,
865,6.5,d2,Beefeater,
865,6.5,d3,Brugal,
865,6.5,d6,Seagram's,
865,6.5,d8,Barceló,
865,6.5,d13,J&B,
865,9,d16,Bulldog,
865,9,d17,Hendrick's,
865,9,d21,Johnnie Walker Black,
866,-,d4,Caña,
866,-,d5,Doble,
866,6.5,d1,Tanqueray,
866,6.5,d2,Beefeater,
866,6.5,d3,Brugal,
866,6.5,d6,Seagram's,
866,6.5,d8,Barceló,
866,6.5,d13,J&B,
866,9,d16,Bulldog,
866,9,d17,Hendrick's,
866,9,d21,Johnnie Walker Black,
867,-,d4,Caña,
867,-,d5,Doble,
867,6.5,d1,Tanqueray,
867,6.5,d2,Beefeater,
867,6.5,d3,Brugal,
867,6.5,d6,Seagram's,
867,6.5,d8,Barceló,
867,6.5,d13,J&B,
867,9,d16,Bulldog,
867,9,d17,Hendrick's,
867,9,d21,Johnnie Walker Black,
868,-,d4,Caña,
868,-,d5,Doble,
868,6.5,d1,Tanqueray,
868,6.5,d2,Beefeater,
868,6.5,d3,Brugal,
868,6.5,d6,Seagram's,
868,6.5,d8,Barceló,
868,6.5,d13,J&B,
868,9,d16,Bulldog,
868,9,d17,Hendrick's,
868,9,d21,Johnnie Walker Black,
869,-,d4,Caña,
869,-,d5,Doble,
869,6.5,d1,Tanqueray,
869,6.5,d2,Beefeater,
869,6.5,d3,Brugal,
869,6.5,d6,Seagram's,
869,6.5,d8,Barceló,
869,6.5,d13,J&B,
869,9,d16,Bulldog,
869,9,d17,Hendrick's,
869,9,d21,Johnnie Walker Black,
870,-,d4,Caña,
870,-,d5,Doble,
870,-,d1,Tanqueray,
870,-,d2,Beefeater,
870,-,d3,Brugal,
870,8,d14,Absolut,
871,-,d4,Caña,
871,-,d5,Doble,
871,-,d1,Tanqueray,
871,-,d2,Beefeater,
871,-,d3,Brugal,
871,8,d14,Absolut,
872,-,d4,Caña,
872,-,d5,Doble,
872,-,d1,Tanqueray,
872,-,d2,Beefeater,
872,-,d3,Brugal,
872,8,d14,Absolut,
873,-,d4,Caña,
873,-,d5,Doble,
873,-,d1,Tanqueray,
873,-,d2,Beefeater,
873,-,d3,Brugal,
873,8,d14,Absolut,
874,-,d4,Caña,
874,-,d5,Doble,
874,-,d1,Tanqueray,
874,-,d2,Beefeater,
874,-,d3,Brugal,
874,8,d14,Absolut,
875,-,d4,Caña,
875,-,d5,Doble,
875,-,d1,Tanqueray,
875,-,d2,Beefeater,
875,-,d3,Brugal,
875,8,d14,Absolut,
876,-,d4,Caña,
876,-,d5,Doble,
876,-,d1,Tanqueray,
876,-,d2,Beefeater,
876,-,d3,Brugal,
876,8,d14,Absolut,
877,-,d4,Caña,
877,-,d5,Doble,
877,-,d1,Tanqueray,
877,-,d2,Beefeater,
877,-,d3,Brugal,
877,8,d14,Absolut,
878,-,d4,Caña,
878,-,d5,Doble,
878,-,d1,Tanqueray,
878,-,d2,Beefeater,
878,-,d3,Brugal,
878,8,d14,Absolut,
879,-,d4,Caña,
879,-,d5,Doble,
879,-,d1,Tanqueray,
879,-,d2,Beefeater,
879,-,d3,Brugal,
879,8,d14,Absolut,
880,1.6,d4,Caña,
880,2.6,d5,Doble,
880,7,d1,Tanqueray,
880,7,d2,Beefeater,
880,6.5,d3,Brugal,
880,7,d6,Seagram's,
880,6.5,d8,Barceló,
880,6.5,d10,Cacique,
880,8,d21,Johnnie Walker Black,
880,5.5,d25,Larios,
880,5.8,d27,Dyc,
881,1.6,d4,Caña,
881,2.6,d5,Doble,
881,7,d1,Tanqueray,
881,7,d2,Beefeater,
881,6.5,d3,Brugal,
881,7,d6,Seagram's,
881,6.5,d8,Barceló,
881,6.5,d10,Cacique,
881,8,d21,Johnnie Walker Black,
881,5.5,d25,Larios,
881,5.8,d27,Dyc,
882,1.6,d4,Caña,
882,2.6,d5,Doble,
882,7,d1,Tanqueray,
882,7,d2,Beefeater,
882,6.5,d3,Brugal,
882,7,d6,Seagram's,
882,6.5,d8,Barceló,
882,6.5,d10,Cacique,
882,8,d21,Johnnie Walker Black,
882,5.5,d25,Larios,
882,5.8,d27,Dyc,
883,1.6,d4,Caña,
883,2.6,d5,Doble,
883,7,d1,Tanqueray,
883,7,d2,Beefeater,
883,6.5,d3,Brugal,
883,7,d6,Seagram's,
883,6.5,d8,Barceló,
883,6.5,d10,Cacique,
883,8,d21,Johnnie Walker Black,
883,5.5,d25,Larios,
883,5.8,d27,Dyc,
884,1.6,d4,Caña,
884,2.6,d5,Doble,
884,7,d1,Tanqueray,
884,7,d2,Beefeater,
884,6.5,d3,Brugal,
884,7,d6,Seagram's,
884,6.5,d8,Barceló,
884,6.5,d10,Cacique,
884,8,d21,Johnnie Walker Black,
884,5.5,d25,Larios,
884,5.8,d27,Dyc,
885,1.6,d4,Caña,
885,2.6,d5,Doble,
885,7,d1,Tanqueray,
885,7,d2,Beefeater,
885,6.5,d3,Brugal,
885,7,d6,Seagram's,
885,6.5,d8,Barceló,
885,6.5,d10,Cacique,
885,8,d21,Johnnie Walker Black,
885,5.5,d25,Larios,
885,5.8,d27,Dyc,
886,1.6,d4,Caña,
886,2.6,d5,Doble,
886,7,d1,Tanqueray,
886,7,d2,Beefeater,
886,6.5,d3,Brugal,
886,7,d6,Seagram's,
886,6.5,d8,Barceló,
886,6.5,d10,Cacique,
886,8,d21,Johnnie Walker Black,
886,5.5,d25,Larios,
886,5.8,d27,Dyc,
887,1.6,d4,Caña,
887,2.6,d5,Doble,
887,7,d1,Tanqueray,
887,7,d2,Beefeater,
887,6.5,d3,Brugal,
887,7,d6,Seagram's,
887,6.5,d8,Barceló,
887,6.5,d10,Cacique,
887,8,d21,Johnnie Walker Black,
887,5.5,d25,Larios,
887,5.8,d27,Dyc,
888,1.6,d4,Caña,
888,2.6,d5,Doble,
888,7,d1,Tanqueray,
888,7,d2,Beefeater,
888,6.5,d3,Brugal,
888,7,d6,Seagram's,
888,6.5,d8,Barceló,
888,6.5,d10,Cacique,
888,8,d21,Johnnie Walker Black,
888,5.5,d25,Larios,
888,5.8,d27,Dyc,
889,1.6,d4,Caña,
889,2.6,d5,Doble,
889,7,d1,Tanqueray,
889,7,d2,Beefeater,
889,6.5,d3,Brugal,
889,7,d6,Seagram's,
889,6.5,d8,Barceló,
889,6.5,d10,Cacique,
889,8,d21,Johnnie Walker Black,
889,5.5,d25,Larios,
889,5.8,d27,Dyc,
890,-,d4,Caña,
890,5,d5,Doble,
890,11,d1,Tanqueray,
890,11,d2,Beefeater,
890,11,d3,Brugal,
890,11,d6,Seagram's,
890,14,d7,Bombay Sapphire,
890,11,d8,Barceló,
890,11,d9,Santa Teresa,
890,11,d12,Johnnie Walker Red,
890,11,d13,J&B,
890,11,d14,Absolut,
890,14,d16,Bulldog,
890,16,d17,Hendrick's,
890,16,d19,Brockman's,
890,14,d21,Johnnie Walker Black,
891,-,d4,Caña,
891,5,d5,Doble,
891,11,d1,Tanqueray,
891,11,d2,Beefeater,
891,11,d3,Brugal,
891,11,d6,Seagram's,
891,14,d7,Bombay Sapphire,
891,11,d8,Barceló,
891,11,d9,Santa Teresa,
891,11,d12,Johnnie Walker Red,
891,11,d13,J&B,
891,11,d14,Absolut,
891,14,d16,Bulldog,
891,16,d17,Hendrick's,
891,16,d19,Brockman's,
891,14,d21,Johnnie Walker Black,
892,-,d4,Caña,
892,5,d5,Doble,
892,11,d1,Tanqueray,
892,11,d2,Beefeater,
892,11,d3,Brugal,
892,11,d6,Seagram's,
892,14,d7,Bombay Sapphire,
892,11,d8,Barceló,
892,11,d9,Santa Teresa,
892,11,d12,Johnnie Walker Red,
892,11,d13,J&B,
892,11,d14,Absolut,
892,14,d16,Bulldog,
892,16,d17,Hendrick's,
892,16,d19,Brockman's,
892,14,d21,Johnnie Walker Black,
893,-,d4,Caña,
893,5,d5,Doble,
893,11,d1,Tanqueray,
893,11,d2,Beefeater,
893,11,d3,Brugal,
893,11,d6,Seagram's,
893,14,d7,Bombay Sapphire,
893,11,d8,Barceló,
893,11,d9,Santa Teresa,
893,11,d12,Johnnie Walker Red,
893,11,d13,J&B,
893,11,d14,Absolut,
893,14,d16,Bulldog,
893,16,d17,Hendrick's,
893,16,d19,Brockman's,
893,14,d21,Johnnie Walker Black,
894,-,d4,Caña,
894,5,d5,Doble,
894,11,d1,Tanqueray,
894,11,d2,Beefeater,
894,11,d3,Brugal,
894,11,d6,Seagram's,
894,14,d7,Bombay Sapphire,
894,11,d8,Barceló,
894,11,d9,Santa Teresa,
894,11,d12,Johnnie Walker Red,
894,11,d13,J&B,
894,11,d14,Absolut,
894,14,d16,Bulldog,
894,16,d17,Hendrick's,
894,16,d19,Brockman's,
894,14,d21,Johnnie Walker Black,
895,-,d4,Caña,
895,5,d5,Doble,
895,11,d1,Tanqueray,
895,11,d2,Beefeater,
895,11,d3,Brugal,
895,11,d6,Seagram's,
895,14,d7,Bombay Sapphire,
895,11,d8,Barceló,
895,11,d9,Santa Teresa,
895,11,d12,Johnnie Walker Red,
895,11,d13,J&B,
895,11,d14,Absolut,
895,14,d16,Bulldog,
895,16,d17,Hendrick's,
895,16,d19,Brockman's,
895,14,d21,Johnnie Walker Black,
896,-,d4,Caña,
896,5,d5,Doble,
896,11,d1,Tanqueray,
896,11,d2,Beefeater,
896,11,d3,Brugal,
896,11,d6,Seagram's,
896,14,d7,Bombay Sapphire,
896,11,d8,Barceló,
896,11,d9,Santa Teresa,
896,11,d12,Johnnie Walker Red,
896,11,d13,J&B,
896,11,d14,Absolut,
896,14,d16,Bulldog,
896,16,d17,Hendrick's,
896,16,d19,Brockman's,
896,14,d21,Johnnie Walker Black,
897,-,d4,Caña,
897,5,d5,Doble,
897,11,d1,Tanqueray,
897,11,d2,Beefeater,
897,11,d3,Brugal,
897,11,d6,Seagram's,
897,14,d7,Bombay Sapphire,
897,11,d8,Barceló,
897,11,d9,Santa Teresa,
897,11,d12,Johnnie Walker Red,
897,11,d13,J&B,
897,11,d14,Absolut,
897,14,d16,Bulldog,
897,16,d17,Hendrick's,
897,16,d19,Brockman's,
897,14,d21,Johnnie Walker Black,
898,-,d4,Caña,
898,5,d5,Doble,
898,11,d1,Tanqueray,
898,11,d2,Beefeater,
898,11,d3,Brugal,
898,11,d6,Seagram's,
898,14,d7,Bombay Sapphire,
898,11,d8,Barceló,
898,11,d9,Santa Teresa,
898,11,d12,Johnnie Walker Red,
898,11,d13,J&B,
898,11,d14,Absolut,
898,14,d16,Bulldog,
898,16,d17,Hendrick's,
898,16,d19,Brockman's,
898,14,d21,Johnnie Walker Black,
899,-,d4,Caña,
899,5,d5,Doble,
899,11,d1,Tanqueray,
899,11,d2,Beefeater,
899,11,d3,Brugal,
899,11,d6,Seagram's,
899,14,d7,Bombay Sapphire,
899,11,d8,Barceló,
899,11,d9,Santa Teresa,
899,11,d12,Johnnie Walker Red,
899,11,d13,J&B,
899,11,d14,Absolut,
899,14,d16,Bulldog,
899,16,d17,Hendrick's,
899,16,d19,Brockman's,
899,14,d21,Johnnie Walker Black,
900,-,d4,Caña,
900,-,d5,Doble,
900,8.5,d1,Tanqueray,
900,8.5,d2,Beefeater,
900,8.5,d3,Brugal,
900,9,d6,Seagram's,
900,8.5,d8,Barceló,
900,9,d15,Nordés,
900,10,d16,Bulldog,
900,10,d18,Martin Miller's,
900,11,d19,Brockman's,
901,-,d4,Caña,
901,-,d5,Doble,
901,8.5,d1,Tanqueray,
901,8.5,d2,Beefeater,
901,8.5,d3,Brugal,
901,9,d6,Seagram's,
901,8.5,d8,Barceló,
901,9,d15,Nordés,
901,10,d16,Bulldog,
901,10,d18,Martin Miller's,
901,11,d19,Brockman's,
902,-,d4,Caña,
902,-,d5,Doble,
902,8.5,d1,Tanqueray,
902,8.5,d2,Beefeater,
902,8.5,d3,Brugal,
902,9,d6,Seagram's,
902,8.5,d8,Barceló,
902,9,d15,Nordés,
902,10,d16,Bulldog,
902,10,d18,Martin Miller's,
902,11,d19,Brockman's,
903,-,d4,Caña,
903,-,d5,Doble,
903,8.5,d1,Tanqueray,
903,8.5,d2,Beefeater,
903,8.5,d3,Brugal,
903,9,d6,Seagram's,
903,8.5,d8,Barceló,
903,9,d15,Nordés,
903,10,d16,Bulldog,
903,10,d18,Martin Miller's,
903,11,d19,Brockman's,
904,-,d4,Caña,
904,-,d5,Doble,
904,8.5,d1,Tanqueray,
904,8.5,d2,Beefeater,
904,8.5,d3,Brugal,
904,9,d6,Seagram's,
904,8.5,d8,Barceló,
904,9,d15,Nordés,
904,10,d16,Bulldog,
904,10,d18,Martin Miller's,
904,11,d19,Brockman's,
905,-,d4,Caña,
905,-,d5,Doble,
905,8.5,d1,Tanqueray,
905,8.5,d2,Beefeater,
905,8.5,d3,Brugal,
905,9,d6,Seagram's,
905,8.5,d8,Barceló,
905,9,d15,Nordés,
905,10,d16,Bulldog,
905,10,d18,Martin Miller's,
905,11,d19,Brockman's,
906,-,d4,Caña,
906,-,d5,Doble,
906,8.5,d1,Tanqueray,
906,8.5,d2,Beefeater,
906,8.5,d3,Brugal,
906,9,d6,Seagram's,
906,8.5,d8,Barceló,
906,9,d15,Nordés,
906,10,d16,Bulldog,
906,10,d18,Martin Miller's,
906,11,d19,Brockman's,
907,-,d4,Caña,
907,-,d5,Doble,
907,8.5,d1,Tanqueray,
907,8.5,d2,Beefeater,
907,8.5,d3,Brugal,
907,9,d6,Seagram's,
907,8.5,d8,Barceló,
907,9,d15,Nordés,
907,10,d16,Bulldog,
907,10,d18,Martin Miller's,
907,11,d19,Brockman's,
908,-,d4,Caña,
908,-,d5,Doble,
908,8.5,d1,Tanqueray,
908,8.5,d2,Beefeater,
908,8.5,d3,Brugal,
908,9,d6,Seagram's,
908,8.5,d8,Barceló,
908,9,d15,Nordés,
908,10,d16,Bulldog,
908,10,d18,Martin Miller's,
908,11,d19,Brockman's,
909,-,d4,Caña,
909,-,d5,Doble,
909,8.5,d1,Tanqueray,
909,8.5,d2,Beefeater,
909,8.5,d3,Brugal,
909,9,d6,Seagram's,
909,8.5,d8,Barceló,
909,9,d15,Nordés,
909,10,d16,Bulldog,
909,10,d18,Martin Miller's,
909,11,d19,Brockman's,
910,,d4,Caña,
910,3.5,d5,Doble,
910,8,d1,Tanqueray,
910,8,d2,Beefeater,
910,8,d3,Brugal,
910,8,d6,Seagram's,
910,9,d7,Bombay Sapphire,
910,8,d8,Barceló,
910,8,d10,Cacique,
910,8,d12,Johnnie Walker Red,
910,8,d14,Absolut,
910,10,d15,Nordés,
910,10,d16,Bulldog,
910,12,d17,Hendrick's,
910,10,d18,Martin Miller's,
910,9,d20,Havana Club 7,
910,10,d21,Johnnie Walker Black,
910,9,d22,Jack Daniel's,
910,15,d23,Grey Goose,
911,,d4,Caña,
911,3.5,d5,Doble,
911,8,d1,Tanqueray,
911,8,d2,Beefeater,
911,8,d3,Brugal,
911,8,d6,Seagram's,
911,9,d7,Bombay Sapphire,
911,8,d8,Barceló,
911,8,d10,Cacique,
911,8,d12,Johnnie Walker Red,
911,8,d14,Absolut,
911,10,d15,Nordés,
911,10,d16,Bulldog,
911,12,d17,Hendrick's,
911,10,d18,Martin Miller's,
911,9,d20,Havana Club 7,
911,10,d21,Johnnie Walker Black,
911,9,d22,Jack Daniel's,
911,15,d23,Grey Goose,
912,,d4,Caña,
912,3.5,d5,Doble,
912,8,d1,Tanqueray,
912,8,d2,Beefeater,
912,8,d3,Brugal,
912,8,d6,Seagram's,
912,9,d7,Bombay Sapphire,
912,8,d8,Barceló,
912,8,d10,Cacique,
912,8,d12,Johnnie Walker Red,
912,8,d14,Absolut,
912,10,d15,Nordés,
912,10,d16,Bulldog,
912,12,d17,Hendrick's,
912,10,d18,Martin Miller's,
912,9,d20,Havana Club 7,
912,10,d21,Johnnie Walker Black,
912,9,d22,Jack Daniel's,
912,15,d23,Grey Goose,
913,,d4,Caña,
913,3.5,d5,Doble,
913,8,d1,Tanqueray,
913,8,d2,Beefeater,
913,8,d3,Brugal,
913,8,d6,Seagram's,
913,9,d7,Bombay Sapphire,
913,8,d8,Barceló,
913,8,d10,Cacique,
913,8,d12,Johnnie Walker Red,
913,8,d14,Absolut,
913,10,d15,Nordés,
913,10,d16,Bulldog,
913,12,d17,Hendrick's,
913,10,d18,Martin Miller's,
913,9,d20,Havana Club 7,
913,10,d21,Johnnie Walker Black,
