uid,weekDay,name,svalue,evalue
256,Sunday,Sunday,39600000,-3600000
274,Monday,Monday,59400000,-3600000
274,Tuesday,Tuesday,59400000,-3600000
274,Wednesday,Wednesday,59400000,-3600000
274,Thursday,Thursday,59400000,-3600000
274,Friday,Friday,37800000,-2678400000
274,Saturday,Saturday,37800000,-2678400000
274,Sunday,Sunday,37800000,-3600000
136,Monday,Monday,946724000000,946681000000
136,Tuesday,Tuesday,946724000000,946681000000
136,Wednesday,Wednesday,946724000000,946681000000
136,Thursday,Thursday,946724000000,946685000000
136,Friday,Friday,946724000000,946688000000
136,Saturday,Saturday,946724000000,946688000000
136,Sunday,Sunday,946724000000,946681000000
275,Monday,Monday,43200000,57600000
275,Monday,,68400000,-3600000
275,Tuesday,Tuesday,43200000,57600000
275,Tuesday,,68400000,-3600000
275,Wednesday,Wednesday,43200000,57600000
275,Wednesday,,68400000,-3600000
275,Thursday,Thursday,43200000,57600000
275,Thursday,,68400000,-3600000
275,Friday,Friday,43200000,-3600000
275,Saturday,Saturday,43200000,-3600000
275,Sunday,Sunday,43200000,79200000
138,Monday,Monday,0,0
138,Tuesday,Tuesday,946728000000,946742000000
138,Tuesday,,946753000000,946681000000
138,Wednesday,Wednesday,946728000000,946742000000
138,Wednesday,,946753000000,946681000000
138,Thursday,Thursday,946728000000,946742000000
138,Thursday,,946753000000,946681000000
138,Friday,Friday,946728000000,946742000000
138,Friday,,946753000000,946681000000
138,Saturday,Saturday,946728000000,946742000000
138,Saturday,,946753000000,946681000000
138,Sunday,Sunday,946728000000,946742000000
138,Sunday,,946753000000,946681000000
260,Monday,Monday,0,0
260,Tuesday,Tuesday,0,0
260,Wednesday,Wednesday,61200000,-3600000
260,Thursday,Thursday,61200000,-3600000
260,Friday,Friday,61200000,-3600000
260,Saturday,Saturday,41400000,-3600000
260,Sunday,Sunday,41400000,75600000
273,Monday,Monday,28800000,-3600000
273,Tuesday,Tuesday,32400000,-2678400000
273,Wednesday,Wednesday,32400000,-2678400000
273,Thursday,Thursday,32400000,-2678400000
273,Friday,Friday,32400000,5400000
273,Saturday,Saturday,39600000,5400000
273,Sunday,Sunday,39600000,3600000
140,Monday,Monday,0,0
140,Tuesday,Tuesday,0,0
140,Wednesday,Wednesday,946742000000,946703000000
140,Thursday,Thursday,946742000000,946703000000
140,Friday,Friday,946742000000,946703000000
140,Saturday,Saturday,946742000000,946703000000
140,Sunday,Sunday,0,0
120,Monday,Monday,25200000,79200000
120,Tuesday,Tuesday,25200000,79200000
120,Wednesday,Wednesday,25200000,79200000
120,Thursday,Thursday,25200000,79200000
120,Friday,Friday,25200000,79200000
120,Saturday,Saturday,25200000,79200000
120,Sunday,Sunday,25200000,79200000
142,Monday,Monday,43200000,55800000
142,Monday,,66600000,-3600000
142,Tuesday,Tuesday,43200000,55800000
142,Tuesday,,66600000,-3600000
142,Wednesday,Wednesday,43200000,55800000
142,Wednesday,,66600000,-3600000
142,Thursday,Thursday,43200000,55800000
142,Thursday,,66600000,-3600000
142,Friday,Friday,43200000,-3600000
142,Saturday,Saturday,43200000,-3600000
142,Sunday,Sunday,43200000,54000000
144,Monday,Monday,61200000,-2678400000
144,Tuesday,Tuesday,61200000,-2678400000
144,Wednesday,Wednesday,61200000,-2678400000
144,Thursday,Thursday,61200000,-2678400000
144,Friday,Friday,39600000,5400000
144,Saturday,Saturday,39600000,5400000
144,Sunday,Sunday,0,0
177,Monday,Monday,0,0
177,Tuesday,Tuesday,68400000,7200000
177,Wednesday,Wednesday,68400000,7200000
177,Thursday,Thursday,61200000,7200000
177,Friday,Friday,61200000,9000000
177,Saturday,Saturday,61200000,9000000
177,Sunday,Sunday,0,0
188,Monday,Monday,28800000,-3600000
188,Tuesday,Tuesday,28800000,-3600000
188,Wednesday,Wednesday,28800000,-3600000
188,Thursday,Thursday,39600000,3600000
188,Friday,Friday,39600000,3600000
188,Saturday,Saturday,39600000,3600000
188,Sunday,Sunday,39600000,-3600000
258,Monday,Monday,0,0
258,Tuesday,Tuesday,0,0
258,Wednesday,Wednesday,0,0
258,Thursday,Thursday,72000000,7200000
258,Friday,Friday,72000000,9000000
258,Saturday,Saturday,72000000,9000000
258,Sunday,Sunday,0,0
187,Monday,Monday,39600000,-2678400000
187,Tuesday,Tuesday,39600000,-2678400000
187,Wednesday,Wednesday,39600000,-2678400000
187,Thursday,Thursday,39600000,7200000
187,Friday,Friday,39600000,10800000
187,Saturday,Saturday,39600000,10800000
187,Sunday,Sunday,39600000,-2678400000
219,Monday,Monday,0,0
219,Tuesday,Tuesday,946728000000,946681000000
219,Wednesday,Wednesday,946728000000,946681000000
219,Thursday,Thursday,946728000000,946685000000
219,Friday,Friday,946728000000,946685000000
219,Saturday,Saturday,946728000000,946685000000
219,Sunday,Sunday,946728000000,946681000000
245,Monday,Monday,946724000000,946764000000
245,Tuesday,Tuesday,946724000000,946764000000
245,Wednesday,Wednesday,946724000000,946764000000
245,Thursday,Thursday,946724000000,946681000000
245,Friday,Friday,946724000000,946687000000
245,Saturday,Saturday,946724000000,946687000000
245,Sunday,Sunday,946724000000,946681000000
186,Monday,Monday,946712000000,946685000000
186,Tuesday,Tuesday,946712000000,946685000000
186,Wednesday,Wednesday,946712000000,946685000000
186,Thursday,Thursday,946712000000,946688000000
186,Friday,Friday,946712000000,946688000000
186,Saturday,Saturday,946717000000,946688000000
186,Sunday,Sunday,946717000000,946685000000
232,Monday,Monday,43200000,-3600000
232,Tuesday,Tuesday,43200000,-3600000
232,Wednesday,Wednesday,43200000,-3600000
232,Thursday,Thursday,43200000,-3600000
232,Friday,Friday,43200000,-3600000
232,Saturday,Saturday,43200000,-3600000
232,Sunday,Sunday,43200000,-3600000
189,Monday,Monday,0,0
189,Tuesday,Tuesday,41400000,-3600000
189,Wednesday,Wednesday,41400000,-3600000
189,Thursday,Thursday,41400000,3600000
189,Friday,Friday,41400000,5400000
189,Saturday,Saturday,41400000,5400000
189,Sunday,Sunday,41400000,54000000
176,Monday,Monday,0,0
176,Tuesday,Tuesday,28800000,-3600000
176,Wednesday,Wednesday,28800000,-3600000
176,Thursday,Thursday,28800000,-2678400000
176,Friday,Friday,28800000,-2678400000
176,Saturday,Saturday,39600000,-2678400000
176,Sunday,Sunday,0,0
191,Monday,Monday,43200000,-3600000
191,Tuesday,Tuesday,43200000,-3600000
191,Wednesday,Wednesday,43200000,-3600000
191,Thursday,Thursday,43200000,-3600000
191,Friday,Friday,43200000,-3600000
191,Saturday,Saturday,43200000,-3600000
191,Sunday,Sunday,43200000,-3600000
102,Monday,Monday,0,0
102,Tuesday,Tuesday,0,0
102,Wednesday,Wednesday,0,0
102,Thursday,Thursday,0,0
102,Friday,Friday,946721000000,946724000000
102,Friday,,946760000000,946703000000
102,Saturday,Saturday,946688000000,946699000000
102,Saturday,,946757000000,946685000000
102,Sunday,Sunday,0,0
